n_failed_parse,n_pairs,n_success,path_id,avg_efficiency,n_missing_F_or_R
0,21,21,500,1.7909523809523809,0
0,21,21,501,1.8095238095238095,0
0,21,21,502,1.6238095238095238,0
0,21,21,503,1.8095238095238095,0
0,21,21,504,1.7452380952380953,0
0,21,21,505,1.7971428571428572,0
0,22,22,506,1.7018181818181817,0
0,21,21,507,1.7185714285714286,0
0,22,22,508,1.7800000000000002,0
0,21,21,509,1.7433333333333334,0
0,22,22,510,1.7459090909090909,0
0,22,22,511,1.7840909090909092,0
0,21,21,512,1.759047619047619,0
0,21,21,513,1.747142857142857,0
0,21,21,514,1.7485714285714284,0
0,21,21,515,1.7423809523809526,0
0,22,22,516,1.8409090909090908,0
0,21,21,517,1.755714285714286,0
0,21,21,518,1.7857142857142858,0
0,21,21,519,1.7142857142857142,0
0,21,21,520,1.7042857142857142,0
0,21,21,521,1.7485714285714284,0
0,21,21,522,1.7123809523809523,0
0,21,21,523,1.7380952380952381,0
0,21,21,524,1.739047619047619,0
0,21,21,525,1.6904761904761905,0
0,21,21,526,1.7090476190476191,0
0,21,21,527,1.8571428571428572,0
0,22,22,528,1.825,0
0,21,21,529,1.7857142857142858,0
0,21,21,530,1.7133333333333336,0
0,21,21,531,1.7780952380952382,0
0,21,21,532,1.7619047619047619,0
0,21,21,533,1.7185714285714286,0
0,21,21,534,1.65,0
0,22,22,535,1.7045454545454546,0
0,21,21,536,1.7380952380952381,0
0,21,21,537,1.701904761904762,0
0,22,22,538,1.8104545454545453,0
0,21,21,539,1.737142857142857,0
0,21,21,540,1.7290476190476192,0
0,21,21,541,1.7380952380952381,0
0,21,21,542,1.6804761904761905,0
0,21,21,543,1.77,0
0,22,22,544,1.8409090909090908,0
0,21,21,545,1.7542857142857144,0
0,21,21,546,1.6904761904761905,0
0,21,21,547,1.6666666666666667,0
0,21,21,548,1.7380952380952381,0
0,22,22,549,1.8181818181818181,0
0,21,21,550,1.7857142857142858,0
0,22,22,551,1.75,0
0,22,22,552,1.9318181818181819,0
0,21,21,553,1.7347619047619047,0
0,21,21,554,1.8571428571428572,0
0,21,21,555,1.6904761904761905,0
0,21,21,556,1.7671428571428571,0
0,22,22,557,1.8409090909090908,0
0,21,21,558,1.8233333333333333,0
0,21,21,559,1.7714285714285716,0
0,21,21,560,1.6904761904761905,0
0,21,21,561,1.6666666666666667,0
0,21,21,562,1.6800000000000002,0
0,21,21,563,1.764761904761905,0
0,22,22,564,1.8636363636363635,0
0,21,21,565,1.76,0
0,21,21,566,1.7619047619047619,0
0,21,21,567,1.6495238095238096,0
0,21,21,568,1.7271428571428569,0
0,21,21,569,1.7280952380952381,0
0,21,21,570,1.7619047619047619,0
0,21,21,571,1.7380952380952381,0
0,21,21,572,1.6933333333333334,0
0,21,21,573,1.793809523809524,0
0,21,21,574,1.7090476190476191,0
0,21,21,575,1.7366666666666666,0
0,21,21,576,1.6752380952380956,0
0,21,21,577,1.7828571428571427,0
0,21,21,578,1.7976190476190477,0
0,21,21,579,1.7595238095238097,0
0,22,22,580,1.7763636363636364,0
0,21,21,581,1.7295238095238095,0
0,21,21,582,1.8333333333333333,0
0,21,21,583,1.730952380952381,0
0,21,21,584,1.779047619047619,0
0,22,22,585,1.780909090909091,0
0,21,21,586,1.7157142857142857,0
0,21,21,587,1.7671428571428571,0
0,22,22,588,1.8181818181818181,0
0,21,21,589,1.7785714285714287,0
0,21,21,590,1.7619047619047619,0
0,21,21,591,1.7509523809523808,0
0,21,21,592,1.7328571428571429,0
0,22,22,593,1.7795454545454545,0
0,22,22,594,1.8181818181818181,0
0,21,21,595,1.7380952380952381,0
0,22,22,596,1.785909090909091,0
0,21,21,597,1.6476190476190478,0
0,21,21,598,1.6666666666666667,0
0,22,22,599,1.8409090909090908,0
0,21,21,600,1.7052380952380954,0
0,21,21,601,1.7857142857142858,0
0,21,21,602,1.694761904761905,0
0,21,21,603,1.6371428571428572,0
0,22,22,604,1.8731818181818183,0
0,22,22,605,1.8159090909090911,0
0,21,21,606,1.6904761904761905,0
0,21,21,607,1.7857142857142858,0
0,21,21,608,1.7380952380952381,0
0,21,21,609,1.7619047619047619,0
0,21,21,610,1.6471428571428572,0
0,21,21,611,1.7857142857142858,0
0,21,21,612,1.6995238095238094,0
0,21,21,613,1.6666666666666667,0
0,21,21,614,1.6671428571428575,0
0,21,21,615,1.7604761904761905,0
0,21,21,616,1.713809523809524,0
0,21,21,617,1.7380952380952381,0
0,21,21,618,1.7666666666666668,0
0,21,21,619,1.8095238095238095,0
0,21,21,620,1.6957142857142857,0
0,21,21,621,1.7328571428571429,0
0,21,21,622,1.7142857142857142,0
0,21,21,623,1.7157142857142857,0
0,21,21,624,1.7619047619047619,0
0,21,21,625,1.7242857142857144,0
0,21,21,626,1.812857142857143,0
0,22,22,627,1.7954545454545454,0
0,21,21,628,1.7619047619047619,0
0,21,21,629,1.7223809523809526,0
0,21,21,630,1.7242857142857144,0
0,22,22,631,1.7272727272727273,0
0,21,21,632,1.7447619047619047,0
0,21,21,633,1.6904761904761905,0
0,21,21,634,1.6904761904761905,0
0,21,21,635,1.6623809523809523,0
0,21,21,636,1.7857142857142858,0
0,21,21,637,1.619047619047619,0
0,22,22,638,1.745,0
0,21,21,639,1.6666666666666667,0
0,21,21,640,1.7133333333333336,0
0,21,21,641,1.7052380952380954,0
0,22,22,642,1.7645454545454542,0
0,21,21,643,1.7842857142857143,0
0,21,21,644,1.7380952380952381,0
0,21,21,645,1.6804761904761905,0
0,22,22,646,1.7359090909090908,0
0,21,21,647,1.7380952380952381,0
0,22,22,648,1.8636363636363635,0
0,21,21,649,1.6428571428571428,0
0,21,21,650,1.7380952380952381,0
0,21,21,651,1.7380952380952381,0
0,22,22,652,1.821818181818182,0
0,21,21,653,1.7142857142857142,0
0,21,21,654,1.7857142857142858,0
0,22,22,655,1.8409090909090908,0
0,21,21,656,1.802857142857143,0
0,21,21,657,1.7380952380952381,0
0,21,21,658,1.7619047619047619,0
0,22,22,659,1.75,0
0,21,21,660,1.818095238095238,0
0,22,22,661,1.9318181818181819,0
0,21,21,662,1.785238095238095,0
0,21,21,663,1.7200000000000002,0
0,22,22,664,1.7086363636363637,0
0,22,22,665,1.8772727272727272,0
0,21,21,666,1.7857142857142858,0
0,21,21,667,1.7019047619047616,0
0,21,21,668,1.6752380952380952,0
0,22,22,669,1.7272727272727273,0
0,22,22,670,1.7954545454545454,0
0,21,21,671,1.7852380952380953,0
0,21,21,672,1.7380952380952381,0
0,21,21,673,1.7595238095238097,0
0,22,22,674,1.7609090909090908,0
0,21,21,675,1.6847619047619045,0
0,21,21,676,1.7923809523809524,0
0,21,21,677,1.8095238095238095,0
0,21,21,678,1.84,0
0,21,21,679,1.665714285714286,0
0,21,21,680,1.7595238095238097,0
0,21,21,681,1.6914285714285713,0
0,21,21,682,1.730952380952381,0
0,21,21,683,1.7142857142857142,0
0,21,21,684,1.8095238095238095,0
0,21,21,685,1.7380952380952381,0
0,22,22,686,1.8072727272727276,0
0,21,21,687,1.7252380952380955,0
0,21,21,688,1.764761904761905,0
0,21,21,689,1.8214285714285714,0
0,21,21,690,1.7380952380952381,0
0,21,21,691,1.6442857142857144,0
0,21,21,692,1.7857142857142858,0
0,21,21,693,1.6933333333333334,0
0,21,21,694,1.8333333333333333,0
0,22,22,695,1.8181818181818181,0
0,22,22,696,1.8245454545454545,0
0,21,21,697,1.7142857142857142,0
0,21,21,698,1.6338095238095238,0
0,22,22,699,1.8836363636363636,0
0,21,21,700,1.6523809523809525,0
0,21,21,701,1.7233333333333332,0
0,22,22,702,1.82,0
0,21,21,703,1.6428571428571428,0
0,22,22,704,1.7727272727272727,0
0,22,22,705,1.8404545454545451,0
0,21,21,706,1.7485714285714284,0
0,22,22,707,1.7954545454545454,0
0,21,21,708,1.6823809523809523,0
0,22,22,709,1.781818181818182,0
0,21,21,710,1.6804761904761905,0
0,21,21,711,1.7000000000000002,0
0,21,21,712,1.7714285714285716,0
0,21,21,713,1.6904761904761905,0
0,21,21,714,1.7619047619047619,0
0,21,21,715,1.7142857142857142,0
0,21,21,716,1.7157142857142857,0
0,22,22,717,1.8409090909090908,0
0,22,22,718,1.8036363636363637,0
0,22,22,719,1.8036363636363637,0
0,21,21,720,1.7971428571428572,0
0,21,21,721,1.629047619047619,0
0,21,21,722,1.7619047619047619,0
0,21,21,723,1.802857142857143,0
0,21,21,724,1.7542857142857144,0
0,21,21,725,1.7619047619047619,0
0,21,21,726,1.7380952380952381,0
0,21,21,727,1.665714285714286,0
0,21,21,728,1.7380952380952381,0
0,21,21,729,1.716190476190476,0
0,21,21,730,1.6880952380952379,0
0,21,21,731,1.7619047619047619,0
0,21,21,732,1.6880952380952383,0
0,22,22,733,1.755,0
0,21,21,734,1.7900000000000003,0
0,21,21,735,1.5861904761904764,0
0,21,21,736,1.6542857142857144,0
0,21,21,737,1.813809523809524,0
0,21,21,738,1.756190476190476,0
0,21,21,739,1.7857142857142858,0
0,22,22,740,1.7272727272727273,0
0,22,22,741,1.7727272727272727,0
0,21,21,742,1.7857142857142858,0
0,21,21,743,1.7042857142857146,0
0,21,21,744,1.7752380952380953,0
0,21,21,745,1.6933333333333334,0
0,21,21,746,1.8333333333333333,0
0,22,22,747,1.794090909090909,0
0,21,21,748,1.6666666666666667,0
0,21,21,749,1.762857142857143,0
0,21,21,750,1.844285714285714,0
0,22,22,751,1.8027272727272725,0
0,21,21,752,1.7671428571428571,0
0,21,21,753,1.7580952380952382,0
0,22,22,754,1.8304545454545453,0
0,21,21,755,1.769047619047619,0
0,21,21,756,1.7619047619047619,0
0,22,22,757,1.8181818181818181,0
0,21,21,758,1.7933333333333332,0
0,22,22,759,1.7831818181818184,0
0,21,21,760,1.747142857142857,0
0,21,21,761,1.6800000000000002,0
0,21,21,762,1.7752380952380953,0
0,21,21,763,1.7857142857142858,0
0,21,21,764,1.7290476190476192,0
0,21,21,765,1.658095238095238,0
0,22,22,766,1.7045454545454546,0
0,21,21,767,1.840952380952381,0
0,21,21,768,1.7142857142857142,0
0,21,21,769,1.6904761904761905,0
0,21,21,770,1.6428571428571428,0
0,22,22,771,1.8336363636363637,0
0,21,21,772,1.6466666666666665,0
0,21,21,773,1.7200000000000002,0
0,21,21,774,1.7257142857142855,0
0,21,21,775,1.7714285714285716,0
0,21,21,776,1.784761904761905,0
0,21,21,777,1.7857142857142858,0
0,21,21,778,1.7661904761904763,0
0,21,21,779,1.7323809523809521,0
0,21,21,780,1.6904761904761905,0
0,21,21,781,1.8095238095238095,0
0,21,21,782,1.7380952380952381,0
0,22,22,783,1.7904545454545455,0
0,21,21,784,1.7857142857142858,0
0,21,21,785,1.7004761904761905,0
0,21,21,786,1.7380952380952381,0
0,21,21,787,1.7857142857142858,0
0,21,21,788,1.7619047619047619,0
0,21,21,789,1.7380952380952381,0
0,21,21,790,1.7842857142857143,0
0,22,22,791,1.8409090909090908,0
0,21,21,792,1.7280952380952381,0
0,21,21,793,1.793809523809524,0
0,21,21,794,1.7142857142857142,0
0,21,21,795,1.7519047619047619,0
0,22,22,796,1.7922727272727272,0
0,21,21,797,1.6666666666666667,0
0,21,21,798,1.7719047619047619,0
0,21,21,799,1.6666666666666667,0
0,21,21,800,1.7042857142857142,0
0,21,21,801,1.7180952380952381,0
0,21,21,802,1.7380952380952381,0
0,21,21,803,1.7942857142857143,0
0,21,21,804,1.8019047619047621,0
0,21,21,805,1.7957142857142858,0
0,21,21,806,1.8247619047619048,0
0,22,22,807,1.7954545454545454,0
0,21,21,808,1.8571428571428572,0
0,21,21,809,1.7695238095238093,0
0,21,21,810,1.6904761904761905,0
0,21,21,811,1.686190476190476,0
0,21,21,812,1.875238095238095,0
0,21,21,813,1.7328571428571429,0
0,21,21,814,1.7619047619047619,0
0,22,22,815,1.7045454545454546,0
0,22,22,816,1.8022727272727272,0
0,22,22,817,1.8327272727272728,0
0,21,21,818,1.7280952380952381,0
0,21,21,819,1.7628571428571427,0
0,21,21,820,1.7876190476190477,0
0,21,21,821,1.739047619047619,0
0,21,21,822,1.7771428571428571,0
0,22,22,823,1.7872727272727273,0
0,21,21,824,1.7647619047619045,0
0,21,21,825,1.7252380952380955,0
0,22,22,826,1.7986363636363636,0
0,22,22,827,1.7954545454545454,0
0,21,21,828,1.7857142857142858,0
0,21,21,829,1.7276190476190476,0
0,21,21,830,1.842857142857143,0
0,21,21,831,1.8095238095238095,0
0,21,21,832,1.7200000000000002,0
0,21,21,833,1.7095238095238094,0
0,21,21,834,1.7619047619047619,0
0,22,22,835,1.75,0
0,21,21,836,1.7809523809523808,0
0,21,21,837,1.7828571428571427,0
0,21,21,838,1.7619047619047619,0
0,21,21,839,1.7052380952380954,0
0,21,21,840,1.744285714285714,0
0,21,21,841,1.7280952380952381,0
0,21,21,842,1.7028571428571428,0
0,21,21,843,1.7857142857142858,0
0,21,21,844,1.7514285714285716,0
0,21,21,845,1.7380952380952381,0
0,21,21,846,1.66,0
0,22,22,847,1.8736363636363635,0
0,21,21,848,1.6290476190476189,0
0,21,21,849,1.6585714285714286,0
0,21,21,850,1.6847619047619045,0
0,21,21,851,1.7361904761904758,0
0,21,21,852,1.7452380952380953,0
0,21,21,853,1.6904761904761905,0
0,22,22,854,1.7936363636363637,0
0,21,21,855,1.7261904761904763,0
0,21,21,856,1.7380952380952381,0
0,22,22,857,1.811363636363636,0
0,22,22,858,1.8518181818181818,0
0,22,22,859,1.8409090909090908,0
0,21,21,860,1.6695238095238092,0
0,21,21,861,1.691904761904762,0
0,21,21,862,1.8333333333333333,0
0,21,21,863,1.812857142857143,0
0,21,21,864,1.7147619047619047,0
0,21,21,865,1.7857142857142858,0
0,21,21,866,1.6904761904761905,0
0,21,21,867,1.7619047619047619,0
0,21,21,868,1.793809523809524,0
0,21,21,869,1.7857142857142858,0
0,21,21,870,1.7857142857142858,0
0,21,21,871,1.715238095238095,0
0,22,22,872,1.7727272727272727,0
0,21,21,873,1.7380952380952381,0
0,21,21,874,1.7857142857142858,0
0,22,22,875,1.8636363636363635,0
0,21,21,876,1.6885714285714282,0
0,22,22,877,1.8863636363636365,0
0,21,21,878,1.7857142857142858,0
0,21,21,879,1.6666666666666667,0
0,21,21,880,1.830952380952381,0
0,21,21,881,1.694761904761905,0
0,21,21,882,1.7280952380952381,0
0,21,21,883,1.7142857142857142,0
0,21,21,884,1.7695238095238093,0
0,21,21,885,1.6904761904761905,0
0,22,22,886,1.8163636363636362,0
0,21,21,887,1.8333333333333333,0
0,22,22,888,1.7272727272727273,0
0,21,21,889,1.8047619047619048,0
0,21,21,890,1.7428571428571429,0
0,22,22,891,1.8090909090909089,0
0,22,22,892,1.8181818181818181,0
0,21,21,893,1.6914285714285713,0
0,22,22,894,1.7954545454545454,0
0,21,21,895,1.7142857142857142,0
0,21,21,896,1.6733333333333333,0
0,22,22,897,1.8845454545454545,0
0,21,21,898,1.740952380952381,0
0,21,21,899,1.8095238095238095,0
0,21,21,900,1.7514285714285716,0
0,21,21,901,1.7619047619047619,0
0,22,22,902,1.8350000000000002,0
0,21,21,903,1.7147619047619047,0
0,22,22,904,1.8336363636363637,0
0,21,21,905,1.7252380952380955,0
0,22,22,906,1.8181818181818181,0
0,21,21,907,1.6847619047619045,0
0,21,21,908,1.7142857142857142,0
0,21,21,909,1.7714285714285716,0
0,22,22,910,1.7981818181818179,0
0,21,21,911,1.8009523809523809,0
0,22,22,912,1.7954545454545454,0
0,21,21,913,1.8047619047619048,0
0,21,21,914,1.7000000000000002,0
0,22,22,915,1.8077272727272726,0
0,21,21,916,1.7380952380952381,0
0,21,21,917,1.7342857142857144,0
0,21,21,918,1.6666666666666667,0
0,21,21,919,1.8223809523809524,0
0,21,21,920,1.6719047619047618,0
0,22,22,921,1.7986363636363636,0
0,21,21,922,1.7414285714285715,0
0,21,21,923,1.7857142857142858,0
0,21,21,924,1.7142857142857142,0
0,21,21,925,1.8038095238095235,0
0,21,21,926,1.8176190476190477,0
0,21,21,927,1.7819047619047619,0
0,21,21,928,1.7142857142857142,0
0,21,21,929,1.739047619047619,0
0,21,21,930,1.9042857142857141,0
0,21,21,931,1.714761904761905,0
0,21,21,932,1.7380952380952381,0
0,21,21,933,1.7557142857142856,0
0,21,21,934,1.7619047619047619,0
0,21,21,935,1.6847619047619045,0
0,21,21,936,1.697142857142857,0
0,21,21,937,1.6490476190476189,0
0,21,21,938,1.720952380952381,0
0,21,21,939,1.8204761904761904,0
0,22,22,940,1.6977272727272728,0
0,21,21,941,1.6904761904761905,0
0,21,21,942,1.7657142857142856,0
0,21,21,943,1.7709523809523808,0
0,21,21,944,1.7861904761904763,0
0,21,21,945,1.6980952380952379,0
0,22,22,946,1.75,0
0,21,21,947,1.8095238095238095,0
0,22,22,948,1.7272727272727273,0
0,21,21,949,1.7619047619047619,0
0,21,21,950,1.7285714285714284,0
0,21,21,951,1.8095238095238095,0
0,22,22,952,1.9090909090909092,0
0,22,22,953,1.865,0
0,21,21,954,1.8333333333333333,0
0,21,21,955,1.7228571428571429,0
0,21,21,956,1.7519047619047619,0
0,21,21,957,1.7576190476190474,0
0,21,21,958,1.6666666666666667,0
0,21,21,959,1.7104761904761903,0
0,22,22,960,1.8286363636363638,0
0,21,21,961,1.7404761904761903,0
0,21,21,962,1.7619047619047619,0
0,21,21,963,1.8276190476190477,0
0,21,21,964,1.7290476190476192,0
0,21,21,965,1.8571428571428572,0
0,21,21,966,1.8333333333333333,0
0,21,21,967,1.873333333333333,0
0,21,21,968,1.764761904761905,0
0,21,21,969,1.6904761904761905,0
0,21,21,970,1.8095238095238095,0
0,21,21,971,1.7952380952380953,0
0,21,21,972,1.7252380952380955,0
0,22,22,973,1.7786363636363633,0
0,22,22,974,1.7754545454545456,0
0,21,21,975,1.7180952380952381,0
0,21,21,976,1.6533333333333333,0
0,22,22,977,1.8031818181818182,0
0,21,21,978,1.7942857142857143,0
0,22,22,979,1.825909090909091,0
0,21,21,980,1.7285714285714284,0
0,21,21,981,1.7638095238095237,0
0,21,21,982,1.7671428571428571,0
0,21,21,983,1.785238095238095,0
0,21,21,984,1.7433333333333334,0
0,21,21,985,1.7857142857142858,0
0,21,21,986,1.7552380952380953,0
0,21,21,987,1.75,0
0,21,21,988,1.7461904761904763,0
0,21,21,989,1.7619047619047619,0
0,21,21,990,1.6333333333333333,0
0,21,21,991,1.7504761904761903,0
0,21,21,992,1.7233333333333332,0
0,22,22,993,1.8436363636363637,0
0,21,21,994,1.6666666666666667,0
0,21,21,995,1.7395238095238095,0
0,21,21,996,1.7071428571428573,0
0,21,21,997,1.6904761904761905,0
0,21,21,998,1.7380952380952381,0
0,21,21,999,1.720952380952381,0
